Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                               13529             Genderef_107317 <cycle 3> [109]
                               14148             Genrecordfieldaux_107397 <cycle 3> [223]
                               14256             Binaryexpr_106994 <cycle 3> [147]
                               34503             Gencall_108131 <cycle 3> [112]
[52]     3.4    0.00    0.12  120595         Initlocexpr_106844 <cycle 3> [52]
                0.00    0.06  120595/139479      Initloc_104122 [73]
                0.02    0.04  120595/434247      Getuniquetype_103017 [34]
                              120595             Expr_106838 <cycle 3> [192]
-----------------------------------------------
                0.00    0.00       4/448725      Parserecordwhen_47720 <cycle 13> [529]
                0.00    0.00       4/448725      Parseblock_47570 <cycle 11> [544]
                0.00    0.00       7/448725      Semtry_93938 <cycle 1> [551]
                0.00    0.00       9/448725      Semtuple_84574 <cycle 1> [434]
                0.00    0.00       9/448725      Parserecordcase_47727 <cycle 13> [473]
                0.00    0.00      11/448725      Semfieldaccess_88958 <cycle 1> [186]
                0.00    0.00      12/448725      Parseifexpr_47432 [452]
                0.00    0.00      13/448725      Transformcontinue_126215 <cycle 2> [232]
                0.00    0.00      13/448725      Parsetry_47533 <cycle 11> [514]
                0.00    0.00      17/448725      Totreeset_64476 [519]
                0.00    0.00      21/448725      Evalinclude_95954 <cycle 1> [71]
                0.00    0.00      21/448725      Parsefile_47007 [72]
                0.00    0.00      31/448725      Semwhen_91583 <cycle 1> [469]
                0.00    0.00      33/448725      Parseincludestmt_47480 [487]
                0.00    0.00      34/448725      Parseasm_47575 [495]
                0.00    0.00      49/448725      Parseyieldordiscard_47500 [376]
                0.00    0.00      51/448725      Parseaddr_47349 <cycle 12> [456]
                0.00    0.00      55/448725      Parseimportstmt_47472 [333]
                0.00    0.00      64/448725      Accexpr_47265 [468]
                0.00    0.00      65/448725      Semrangeaux_84352 <cycle 1> [408]
                0.00    0.00      68/448725      Parsetypedesck_47284 <cycle 12> [425]
                0.00    0.00      74/448725      Dotdotexpr_47278 <cycle 12> [413]
                0.00    0.00      75/448725      Parsegenericparamlist_47665 [419]
                0.00    0.00      77/448725      Semenum_84063 <cycle 1> [224]
                0.00    0.00      80/448725      Semfor_93471 <cycle 1> [305]
                0.00    0.00      82/448725      Parseenum_47708 [250]
                0.00    0.00      92/448725      Semtuplefieldsconstr_90432 <cycle 1> [283]
                0.00    0.00     104/448725      Parserecordpart_47716 <cycle 13> [252]
                0.00    0.00     126/448725      Semobjectnode_85812 <cycle 1> [433]
                0.00    0.00     167/448725      Semcast_86710 <cycle 1> [364]
                0.00    0.00     177/448725      Parsecast_47344 <cycle 12> [356]
                0.00    0.00     183/448725      Parserecordorobject_47742 [241]
                0.00    0.00     247/448725      Semconv_86664 <cycle 1> [346]
                0.00    0.00     268/448725      Semconst_93309 <cycle 1> [286]
                0.00    0.00     272/448725      Semreturn_92732 <cycle 1> [339]
                0.00    0.00     291/448725      Parsebreakorcontinue_47506 [385]
                0.00    0.00     310/448725      Parseconstant_47703 [242]
                0.00    0.00     398/448725      Parsetypedef_47749 [184]
                0.00    0.00     454/448725      Parsewhile_47520 <cycle 11> [247]
                0.00    0.00     469/448725      Parsefor_47552 <cycle 11> [236]
                0.00    0.00     624/448725      Parsereturnorraise_47494 [266]
                0.00    0.00     789/448725      Newcommentstmt_47683 [404]
                0.00    0.00     836/448725      Parsepragma_47444 <cycle 12> [293]
                0.00    0.00     916/448725      Transformyield_126298 <cycle 2> [302]
                0.00    0.00     999/448725      Identwithpragma_47586 [277]
                0.00    0.00    1016/448725      Parsetypedesckaux_47639 <cycle 12> [323]
                0.00    0.00    1361/448725      Parsesection_47693 [114]
                0.00    0.00    1465/448725      Semarrayconstr_87316 <cycle 1> [169]
                0.00    0.00    1465/448725      Makerangetype_67082 [246]
                0.00    0.00    1665/448725      Exprcoloneqexpr_47303 <cycle 12> [272]
                0.00    0.00    1766/448725      Semasgn_92399 <cycle 1> [170]
                0.00    0.00    2094/448725      Semvar_93117 <cycle 1> [174]
                0.00    0.00    2230/448725      Transformfor_126960 <cycle 2> [221]
                0.00    0.00    2784/448725      Exprcoloneqexprlist_47335 <cycle 12> [285]
                0.00    0.00    3147/448725      Parseparamlist_47241 <cycle 12> [205]
                0.00    0.00    3366/448725      Parsecase_47525 <cycle 11> [120]
                0.00    0.00    4494/448725      Namedtypeorexprlist_47295 <cycle 12> [179]
                0.00    0.00    4984/448725      Parseroutine_47672 <cycle 11> [95]
                0.00    0.00    5870/448725      Newstrnodep_47206 [257]
                0.00    0.00    7560/448725      Parseiforwhen_47512 <cycle 11> [107]
                0.00    0.00    7828/448725      Parsestmt_47023 <cycle 11> [38]
                0.00    0.00    8057/448725      Identorliteral_47394 <cycle 12> [63]
                0.00    0.00    8134/448725      Parseidentcolonequals_47592 <cycle 12> [125]
                0.00    0.00   10330/448725      Semsetconstr_90008 <cycle 1> [83]
                0.00    0.00   11008/448725      Lookupinrecordandbuildcheck_88731 <cycle 1> [85]
                0.00    0.00   14161/448725      Parseexprstmt_47452 [43]
                0.00    0.00   15290/448725      Lowestexpraux_47406 <cycle 12> [126]
                0.00    0.00   16318/448725      Semproctypenode_85917 <cycle 1> [58]
                0.00    0.01   24557/448725      Implicitconv_83243 [75]
                0.00    0.01   28575/448725      Parsesymbol_47253 [132]
                0.00    0.01   29995/448725      Primary_47399 <cycle 12> [76]
                0.00    0.02   71663/448725      Newidentnodep_47222 [111]
                0.00    0.04  148841/448725      Matches_83394 [14]
[53]     3.3    0.00    0.12  448725         Newnodei_33255 [53]
                0.02    0.10  448725/6173098     newObj [8]
-----------------------------------------------
                0.00    0.00       1/295979      Parseexpr_46018 [571]
                0.00    0.00       2/295979      Conftok_46164 [621]
                0.00    0.00       3/295979      Ppgettok_46010 [614]
                0.00    0.00       3/295979      Doelif_46108 [558]
                0.00    0.00       4/295979      Parserecordwhen_47720 <cycle 13> [529]
                0.00    0.00       7/295979      Qualifiedidentlistaux_47327 [553]
                0.00    0.00      11/295979      Parserecordcase_47727 <cycle 13> [473]
                0.00    0.00      11/295979      Parseblock_47570 <cycle 11> [544]
                0.00    0.00      12/295979      Readconfigfile_46223 [381]
                0.00    0.00      15/295979      Parseatom_46023 [574]
                0.00    0.00      16/295979      Parseifexpr_47432 [452]
                0.00    0.00      19/295979      Parsetry_47533 <cycle 11> [514]
                0.00    0.00      26/295979      Parsedirective_46135 [455]
                0.00    0.00      34/295979      Parseasm_47575 [495]
                0.00    0.00      36/295979      Evalppif_46046 [525]
                0.00    0.00      42/295979      Parseincludestmt_47480 [487]
                0.00    0.00      49/295979      Parseyieldordiscard_47500 [376]
                0.00    0.00      60/295979      Processmodule_65035 <cycle 1> [7]
                0.00    0.00      63/295979      Optind_47125 [380]
                0.00    0.00      74/295979      Dotdotexpr_47278 <cycle 12> [413]
                0.00    0.00      96/295979      Accexpr_47265 [468]
                0.00    0.00     134/295979      Jumptodirective_46097 [475]
                0.00    0.00     146/295979      Parsetypedesck_47284 <cycle 12> [425]
                0.00    0.00     153/295979      Parseaddr_47349 <cycle 12> [456]
                0.00    0.00     156/295979      Parsegenericparamlist_47665 [419]
                0.00    0.00     198/295979      Parseassignment_46195 [392]
                0.00    0.00     205/295979      Parsefile_47007 [72]
                0.00    0.00     245/295979      Parserecordorobject_47742 [241]
                0.00    0.00     291/295979      Parsebreakorcontinue_47506 [385]
                0.00    0.00     386/295979      Parsetypedef_47749 [184]
